TransMorph_ncc_1_diffusion_1_official
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,non_jec,30-structures dice,ncc_loss,mi_loss,ssim_loss
p_82,0.9746445654209188,0.796069429544004,0.6748898650573633,0.9106061683683655,0.7420427518192743,0.7896938705127519,0.8060863814922012,0.8391230230769864,0.7621680077368489,0.6489866314693978,0.6643726822012369,0.8483146047558179,0.8225343591262131,0.8487536268714135,0.8197760397002155,0.7401007892724953,0.7634069370528117,0.5268389609658155,0.8212895576059489,0.2916666362847254,0.4954954927055434,0.7995694382090479,0.6578917376926436,0.9217789894055323,0.7338271568699893,0.7370414332889487,0.7981368974647115,0.872173746339613,0.7608866875651101,0.751755212457555,0.6855378263367529,0.8349456459210675,0.7863843452522531,0.6868451608050622,0.8353221949656836,0.10909088925620194,0.510941473226761,0.0,0.0033338889759395086,0.0,0.44933920209978856,0.0,0.0,0.0,0.0,0.0,0.010780697777157738,0.7668011031558432,-0.3017047345638275,-0.08912519365549088,0.050413668155670166
p_83,0.9683399229220225,0.8233274266709792,0.683673680898981,0.8791162352844416,0.29341963006019817,0.762439807203654,0.7108058078243369,0.8162480615093035,0.8159495372652067,0.5975202663358128,0.6056616181574246,0.8301955089967497,0.7469796328150162,0.7336480516198411,0.7636773821052709,0.799062288013857,0.7209859612427731,0.4575471644157174,0.7788353856113892,0.114285697959186,0.2955854098312341,0.8196921661576673,0.6756961388695537,0.8695052448838414,0.22841225308618032,0.7071853318366735,0.7463970410569816,0.8355717819562056,0.7743139398745182,0.49251419657651757,0.5986966562987247,0.7823199825873418,0.8077354237451361,0.3999999958115184,0.7776683726096215,0.0,0.3139013432805808,0.0,0.00693641615824117,0.0,0.31612223059934424,0.0,0.0,0.0,0.0,0.0,0.016409447079613095,0.7188303227039878,-0.30846360325813293,-0.07396627962589264,0.07718384265899658
p_84,0.9693685124818282,0.8268687933333858,0.6864746142996071,0.8218304136284478,0.4712041835476002,0.7989516127421468,0.8216276030703126,0.78351969336984,0.7311665397692536,0.5639229415894014,0.6098654693326719,0.7730209984934531,0.5813089437516177,0.839002051099715,0.8269479910911087,0.8006214375954908,0.7227642247042104,0.5341614859435538,0.8140977903416086,0.25210081915119165,0.18686401307248832,0.8150072431789475,0.6794487982103987,0.8471840847031751,0.6040570953864982,0.6940671907046909,0.798279152377755,0.8031026248627129,0.7755756664273391,0.6511352412130945,0.6794075473497192,0.8210926030714658,0.7601528887717323,0.6078886263891058,0.8180502334456788,0.1720429922534417,0.37591240647255225,0.0,0.0,0.0,0.20647772861381117,0.0,0.0,0.0,0.0,0.0,0.01895664760044643,0.7235756937358008,-0.33307990431785583,-0.0749616026878357,0.07593685388565063
p_85,0.9692716555291208,0.8233578163120645,0.7036154460510524,0.850674570510355,0.3058542376839398,0.6928756443649384,0.7296782623043894,0.8350300342491116,0.7948934365953857,0.4928074240222652,0.560994262789686,0.7077267617364872,0.5609528244723194,0.6883851380486685,0.7080687329958267,0.6640788275184268,0.6097560955512323,0.37154988989862114,0.7738622270463412,0.0,0.46439628195420257,0.8022241714675192,0.6864275544315022,0.8430483100354251,0.46873025604087015,0.7811914891954911,0.7685443604680231,0.8375055168437445,0.7700184305037698,0.47535017042533345,0.5746490002478762,0.7704820801741235,0.7177942522757316,0.5525070903263284,0.772186939609032,0.0,0.42838597824151453,0.0,0.003006012016518006,0.0,0.3330266758691198,0.0,0.0,0.0,0.0,0.0,0.015489560081845238,0.6962987346813947,-0.3006538450717926,-0.06422829627990723,0.08994603157043457
p_86,0.9804402210032922,0.8481928338284805,0.7589452719100639,0.8708727569114394,0.3783783751826151,0.7841332454568997,0.8380616960271966,0.8776862355950417,0.8475716054202097,0.736439054736823,0.6565887032042536,0.7681274869795717,0.6251655612578395,0.8743939909739853,0.7724319927198214,0.796967141822614,0.6875235556444645,0.5677830895711078,0.829543245063612,0.759615348095416,0.31627906682531104,0.8406431217382379,0.7561431743765399,0.8913262447710031,0.530232554029205,0.7990875018198121,0.8474748400240157,0.8877478748301771,0.8559129488749098,0.7542669126524091,0.7130993819633019,0.8225221587202638,0.7791100432211296,0.6612184200503832,0.85645489826222,0.5454544834710814,0.41609050649848833,0.0,0.002312138714958736,0.0,0.513043470825457,0.0,0.0,0.0,0.0,0.0,0.01144656226748512,0.7702934350710046,-0.28552594780921936,-0.08083532750606537,0.05528664588928223
p_87,0.9748289067551587,0.847188510135019,0.7223394171083529,0.8134615379028424,0.5418894782362792,0.7972470131781755,0.8390920243261202,0.8810490160885374,0.7956564649609372,0.7069600352878671,0.6483460543299082,0.6791308707471911,0.7398133377195235,0.894234740869365,0.826423437602337,0.825848847683875,0.6606720271619875,0.6351665326478193,0.8444240469532592,0.3030302571166277,0.35338345421825246,0.8430804569043823,0.7264855594364318,0.8382011482108022,0.47007041839726743,0.7921345204955653,0.8449537204879247,0.8813916705433189,0.8267031317420399,0.7125151423795405,0.7264451508273894,0.8240688743925989,0.8280683562193983,0.6748911416916463,0.8288012247905006,0.3103447740784872,0.441828251787893,0.0,0.0,0.0,0.24422441975550693,0.0,0.0,0.0,0.0,0.0,0.01278352283296131,0.7663316014830444,-0.30886587500572205,-0.07798004150390625,0.059218764305114746
p_88,0.9714725581325754,0.8208245592520002,0.6676747065803489,0.8387167530360753,0.5344664727623563,0.7750085172379881,0.8096400992653524,0.824890046791068,0.7874635188586937,0.6125852913072543,0.6777834769682312,0.8059825475447339,0.817391302802663,0.8327793273702073,0.8207401290374806,0.8155392534215179,0.7315045688632394,0.49907578096972477,0.8133125317964011,0.15789471606648472,0.35966892129669736,0.8226501245519777,0.6786131872233889,0.819109034138903,0.4726277329139805,0.7869020332601301,0.8253911452505656,0.8327860722180869,0.7586282933524884,0.7268466272659955,0.6868544584815623,0.8343992907267547,0.7707987656534754,0.6228187877663168,0.8282635139681354,0.10909088925620194,0.3636363609917356,0.0,0.0,0.0,0.34411383772168386,0.0,0.0,0.0,0.0,0.0,0.016079857235863096,0.751546148617105,-0.18375684320926666,-0.07505001127719879,0.06506472826004028
p_89,0.9695476430724428,0.8212825497641354,0.7030057800246267,0.8030388928432709,0.2560975578524688,0.7367764872586113,0.7333949938878898,0.7909649068940658,0.7584745753784433,0.5599104136370406,0.5605487214745773,0.5799285974616081,0.6930485747632986,0.7499587171389479,0.7529648233638545,0.765383347267577,0.566050196281208,0.5869565164224954,0.7629181912293197,0.0,0.24396134971061173,0.8167660158118651,0.6921001151546491,0.7848993484350402,0.18749999755859378,0.790196402639929,0.7624274717570789,0.8484528208276362,0.7771227884395802,0.5617674786989526,0.6277128534480116,0.7853500224521558,0.7802715412017968,0.6064189137971375,0.770534777376324,0.0,0.35244519095746046,0.0,0.0,0.0,0.317518242381054,0.0,0.0,0.0,0.0,0.0,0.01598844982328869,0.6977219315193188,-0.30681467056274414,-0.06337065249681473,0.08649718761444092
p_90,0.9696879538133489,0.8330635457464424,0.7065585133292636,0.6215689741264663,0.2082111406420654,0.7575776830065921,0.8149074563569993,0.8030008914521793,0.6549798314381324,0.518682780220997,0.5271659311621,0.5268138780488412,0.7067615645787161,0.7768248010993739,0.759405567382049,0.812863873543488,0.5048473949556647,0.3521779392754593,0.7783810057706985,0.0,0.25903614067716657,0.8223577610911424,0.7120176685187659,0.6602825441734308,0.3225806414449235,0.7837765792237329,0.8279982535085141,0.8277329255794605,0.697781384337417,0.5501323445737085,0.6634290526532326,0.7804005715482828,0.7835543745794313,0.5237449082513914,0.7495985796082155,0.0,0.2728184526297046,0.0,0.0,0.0,0.2737361248614535,0.0,0.0,0.0,0.0,0.0,0.014773704892113096,0.6831440108306736,-0.31962746381759644,-0.06513605266809464,0.0847216248512268
p_91,0.9650955369976084,0.8194762078088226,0.7191990216974438,0.8210046525396426,0.3327205851772005,0.8300783090786681,0.7633079175920858,0.7812682572552837,0.6679785714791969,0.5457530454110835,0.6387416036784348,0.7683192991321506,0.8047904177847898,0.8239014254584546,0.7865618733344415,0.771715192630988,0.6785162261262896,0.5003825516420616,0.7923493419644545,0.114285697959186,0.24813559153806378,0.8154798121733116,0.7035853702682993,0.8583939256584606,0.3795782421800417,0.7534221654569506,0.7710027336765931,0.8492831870930538,0.7276776668073723,0.5799370215205245,0.7055342834919348,0.809445768169364,0.7925644258712201,0.5198555919144001,0.797893257866648,0.18749997070312957,0.3856041111279994,0.0,0.0017137960435835815,0.0,0.11293260267882327,0.0,0.0,0.0,0.0,0.0,0.028155517578125,0.7270306894564009,-0.7215361595153809,-0.08349445462226868,0.10665565729141235
p_92,0.9768993305105187,0.8366137281790432,0.7211470161285122,0.9064233939249129,0.5584415544123986,0.7950986344851456,0.8110079530923425,0.8625954193631593,0.8410390838405158,0.7403120794251193,0.7071538839239477,0.812095030204927,0.7301951762796897,0.8872696097921526,0.8328023832773586,0.7962441289632421,0.713075503819243,0.564603685509189,0.8138795523536384,0.5199999480000052,0.4221286805644698,0.8417013819870115,0.7324216068323909,0.8727158896299582,0.6589303700356692,0.8235758153987783,0.8560834709820628,0.8507117226879345,0.8418794241129807,0.8171147284957263,0.7463106096361898,0.832205071908832,0.8065753402559579,0.6922390660817211,0.8285118338364815,0.23529408996540116,0.4673807182698115,0.0,0.004147656556832614,0.0,0.48041774829741846,0.0,0.0,0.0,0.0,0.0,0.010421898251488095,0.7848756290550511,-0.3084109127521515,-0.08834861218929291,0.052945077419281006
p_93,0.9695234349121278,0.8405176225383858,0.6709403000656019,0.8813071699316513,0.41212120795837165,0.8159585256350843,0.8139729207505585,0.8321401030773543,0.8408497939609271,0.7458707613775034,0.6720442482783032,0.7496307210131804,0.8165981585112583,0.8839074173712579,0.8367887066202154,0.8471517178591321,0.6958654495589858,0.6018237021091823,0.8211079872870541,0.2769230343195332,0.49915492676532436,0.8368364243137894,0.6694364301874971,0.8410105625389249,0.5488565431511794,0.8109349490022592,0.8094553609120123,0.8626348916014867,0.8160814504423947,0.7491525416259696,0.6979253097553417,0.8437499990970142,0.8430887583317154,0.6558496955093963,0.8385759343500893,0.34782601134217145,0.48771929539345443,0.0,0.0037950663776559167,0.0,0.2791666637586806,0.0,0.0,0.0,0.0,0.0,0.016558837890625,0.7790136146051242,-0.30670636892318726,-0.0806068480014801,0.05974459648132324
p_94,0.9693526092153247,0.81823596581297,0.6771070665420038,0.9046313576456394,0.37387963669808405,0.7213681875115433,0.7008312200126211,0.8158434966695789,0.7952799110931944,0.6376370934546236,0.6874154243912979,0.7904230869451522,0.6932865276584323,0.7582430541407775,0.809401708536964,0.7910979205011931,0.7247787578549612,0.6068702232168872,0.8326466540782356,0.4210525761772926,0.43867403072555783,0.8111983459581549,0.6727962240369472,0.8981490775853838,0.5607171918441957,0.7642363475216012,0.7091271522042322,0.8474045048335589,0.755242897856062,0.5874956332663923,0.7000763146780048,0.8281043752379893,0.7672793146070946,0.6426592738443281,0.8407491816066305,0.357723548152557,0.4410097864966008,0.0,0.0042949176500005895,0.0,0.2582417546944814,0.0,0.0,0.0,0.0,0.0,0.019203258696056547,0.7406590206487798,-0.3227494955062866,-0.0791599377989769,0.07008218765258789
p_95,0.9711215437725041,0.8259353472575367,0.6927045031121312,0.7269013193534717,0.42829827506407003,0.8059755652576582,0.8394881579835358,0.8099495525648321,0.7701006747067981,0.5732252986174564,0.6208508634388713,0.7665970740434359,0.8032482579971039,0.8439287698215789,0.7891314024150278,0.7317658331771454,0.66997742361184,0.5378927861562589,0.8152268374628656,0.24324321037253913,0.1719576696830996,0.8151805736641464,0.6917776370903836,0.7457375826053823,0.48044692290086666,0.7752117904214889,0.8081290239020081,0.8214305683007491,0.7389071748006489,0.5801526711044537,0.692096732256054,0.8348714265434357,0.8013323797255951,0.6321839019905756,0.8352076500175263,0.4507041618726532,0.19521912156156254,0.0,0.002262443413320776,0.0,0.17621145115695375,0.0,0.0,0.0,0.0,0.0,0.018379429408482143,0.7197406294165941,-0.3081378936767578,-0.07478209584951401,0.06785494089126587
p_96,0.9716242985022946,0.8223662959945234,0.7284634208245269,0.832223415235111,0.5445205432832145,0.7523609409701537,0.7465083666673055,0.8077587078258562,0.7872113667410168,0.46690281108379145,0.5224438891886037,0.7893372795655783,0.7907884449828485,0.8044468339546387,0.8154003052733297,0.7790645862381635,0.6863398349055695,0.5459825697387941,0.8286898832266253,0.07017542628501293,0.27835051259432464,0.8089159683533429,0.7159983892364844,0.8263151313093121,0.28744326342748466,0.7099804869287705,0.7880161611000329,0.8397927456788639,0.7730205269524686,0.487826471350347,0.5848116392569033,0.8320315845575216,0.7685702001533486,0.604726971436618,0.82893207039617,0.0,0.2979094050704756,0.0,0.0043010752225690835,0.0,0.16506189594137696,0.0,0.0,0.0,0.0,0.0,0.02119256882440476,0.7166925891872002,-0.32838714122772217,-0.07767023891210556,0.08237838745117188
p_97,0.9744558604448581,0.8472679136627586,0.7355210977165587,0.8717623614962134,0.39716311704642626,0.7487368783599637,0.7902505653157839,0.7939737437417169,0.833396776001273,0.5704147254708198,0.38762983855611466,0.8435940076439433,0.8389681127399966,0.7364152251899874,0.825935854606359,0.8214571635402798,0.7056923669531999,0.5688073342311254,0.8272585790586792,0.3098591112874491,0.25021570103351426,0.8453267945877897,0.7331033001541541,0.849254554973155,0.607080669720948,0.8227780432651216,0.8360955175389916,0.8604613642735596,0.8369675445778809,0.6593571355455373,0.7077833393086406,0.7913707858055095,0.7867116013800877,0.6050054341131074,0.8369876065196399,0.2898550304557927,0.34206695529791153,0.0,0.00854700842525629,0.0,0.3083333301215278,0.0,0.0,0.0,0.0,0.0,0.014949398949032739,0.7445585151438381,-0.3090832829475403,-0.08379465341567993,0.0673438310623169
p_98,0.9769350969003114,0.8369989294187864,0.7373602641326107,0.8289518994208748,0.4690476134637189,0.8077156573741057,0.8578074720630512,0.8707962551307082,0.8473910364059042,0.6997593254113926,0.6583747908834306,0.8240601472779693,0.7463011297948192,0.8841360426539839,0.8290120688097764,0.7865982469465793,0.6710027063902293,0.678947362465374,0.8459800406270194,0.43589738001315637,0.36851520242830765,0.8307578592245075,0.7270897255176343,0.8190944185194142,0.45707656082277776,0.8152655485347805,0.8780805517620738,0.864737591632234,0.8239194175393098,0.697942549748591,0.7133367380854962,0.834842603670933,0.8301020386987192,0.6355685069429688,0.8459958924342021,0.34920629377677875,0.4177852313944192,0.0,0.0019138755797715257,0.0,0.2222222201473182,0.0,0.0,0.0,0.0,0.0,0.012521943591889882,0.773323712731062,-0.21000880002975464,-0.07703651487827301,0.05910933017730713
p_99,0.9768615207205813,0.8520030434427244,0.7247532816883059,0.6353556478709669,0.41802252292837894,0.813292544329873,0.8424723347666534,0.8514226489299874,0.7967307071470856,0.7474363209167745,0.6972147333845132,0.6492917810238427,0.7537711748578065,0.8933400891640529,0.8283727391484722,0.8289757715783743,0.6519162360651274,0.6557600500629853,0.8488922074110927,0.4166666232638934,0.15831986820161764,0.8454749065846424,0.7264557991478453,0.7246376804351448,0.44004170552615535,0.8418513955147138,0.8702078174862952,0.8722898868589024,0.8251832505018745,0.7534145736865834,0.7189111142113609,0.8280322487569485,0.8335246823570043,0.6533762015860052,0.8519497679676555,0.1842105020775655,0.26974951570568867,0.0,0.0,0.0,0.26179875100802535,0.0,0.0,0.0,0.0,0.0,0.010244896298363095,0.751174792304731,-0.30079299211502075,-0.07189346104860306,0.059800922870635986
p_100,0.9788314471792227,0.8476559950789004,0.7443301548917173,0.7910760502951584,0.5506692107966614,0.8034177131915393,0.8377093706927939,0.8508414843849313,0.7901306229461095,0.6493649910001491,0.664176958735487,0.7924366102602638,0.7823502496974161,0.8661710780319051,0.8204560539955102,0.7876173540024933,0.7180771120777311,0.4999999943946189,0.8198433412132523,0.2711863947141704,0.48708486725398625,0.8400850682583928,0.7226801343101728,0.8355210587629717,0.590747325705095,0.7819989060436842,0.8568407217366105,0.8786642869751056,0.820332299605277,0.7335159040093576,0.7374719502930143,0.8243727589332742,0.8313609446958556,0.6678932781242569,0.848292294630369,0.0,0.5172219056057487,0.0,0.0032653060957934196,0.0,0.19607842862635255,0.0,0.0,0.0,0.0,0.0,0.01127987816220238,0.7760366080536393,-0.28447121381759644,-0.07139807194471359,0.062053382396698
p_101,0.9735274577659917,0.8295353530017663,0.6740398492054127,0.900511854768338,0.4935262719457253,0.7593161970829377,0.8208301264266729,0.8584660274957394,0.8532279303646536,0.6446650116071154,0.7077454629779859,0.8108726729302641,0.7364159370628257,0.892894221616391,0.7856293114613023,0.7688252983101457,0.7270511749510512,0.4841075735439172,0.8182402047726945,0.0,0.5020781359015871,0.8282497441001453,0.6840751304640494,0.912879287793361,0.4634974493760828,0.7843699492246572,0.8566322649531817,0.8601268178166562,0.8473646543675595,0.7182676794306984,0.7457286413423904,0.8352368647976594,0.8157894714003654,0.7286821642663035,0.8363100710400386,0.33333328282829044,0.5690284858691436,0.0,0.004750593786614459,0.0,0.3410214139948813,0.0,0.0,0.0,0.0,0.0,0.012208193824404762,0.7794801277512262,-0.31009557843208313,-0.08260932564735413,0.056114912033081055
p_102,0.9656776763589365,0.8110596598813643,0.6369482656205234,0.9131062640889587,0.6939866338797922,0.79142522898027,0.820327357300409,0.8140588117534868,0.812812223313529,0.7045508688294605,0.6321243507719606,0.8632454899771276,0.737252986735172,0.8602705527678928,0.8236448894932437,0.7725970284641911,0.7378807347152263,0.5664335598317767,0.8281809000750565,0.4857142163265405,0.4020291667594853,0.7932086910346624,0.6296618024210648,0.908386398862073,0.4648985923174837,0.7535688972477551,0.8351643683753459,0.8275143298413794,0.8004020666277972,0.602591220779229,0.6899363039746845,0.8285387882142083,0.7921321010390188,0.5954198422780336,0.8392135236684918,0.7226890149000827,0.4160619234830095,0.0,0.004264392278631212,0.0,0.36768801716311955,0.0,0.0,0.0,0.0,0.0,0.020350864955357144,0.7559298398365357,-0.31225743889808655,-0.08594002574682236,0.0664106011390686
p_103,0.9734401539799065,0.8513858011299104,0.6966655135228333,0.8273354690489676,0.3337423271933457,0.768176538729808,0.7925663094472113,0.8755521196579328,0.8337267232707491,0.5465230159812402,0.322178628381771,0.7601475974689109,0.7182858516720578,0.8794723882905686,0.787037036308299,0.762849870832443,0.694386690777616,0.6821844164531387,0.8475767657717567,0.0,0.15912208286526636,0.8474861300643322,0.706198020814455,0.869219060491032,0.4751381162968164,0.6935455257865878,0.7972622013638194,0.8635772544842315,0.8607043436273698,0.722659322656708,0.6893093214285176,0.8331767792286523,0.8120411140184994,0.6616415354971396,0.8406073910413453,0.34999995625000546,0.34466019138624443,0.0,0.00949367073585964,0.0,0.319430312111594,0.0,0.0,0.0,0.0,0.0,0.014963349841889882,0.7334478353183045,-0.3488796651363373,-0.07968897372484207,0.06263208389282227
p_104,0.9783843003350521,0.8464837477779902,0.7409594623473088,0.8170603669179394,0.33431084553796414,0.7973582301211186,0.8329223048449228,0.8751885744366948,0.8458195355486139,0.6776217501467765,0.6999759771799761,0.6985596671884791,0.7556818163927987,0.8841366451199691,0.8335835076217517,0.840903447900463,0.6318889329748046,0.6166807024710977,0.8472464025957607,0.039999992000001594,0.24688561441805648,0.8442790213622176,0.7246464002381828,0.7913828331136046,0.3970802861740104,0.7995027242237996,0.8391448850242829,0.8984621752713394,0.8364370643522133,0.7392694499183515,0.7068654003909995,0.8266437300968619,0.826575474287798,0.674402725771995,0.8518830007925586,0.0465116170903216,0.2711555935290665,0.0,0.0029585798378908307,0.0,0.21776503986009974,0.0,0.0,0.0,0.0,0.0,0.010788109188988095,0.7609507912044899,-0.31148457527160645,-0.06993409991264343,0.0612601637840271
p_105,0.9733160052419453,0.8486542540521855,0.7097411331290087,0.7755307659046198,0.5587975193740272,0.8146586283328902,0.8111934925154922,0.8457320223250222,0.8181938024809574,0.7816178540525305,0.722018122160132,0.7387777136896825,0.7781431804246314,0.825451768757877,0.8209679075214448,0.8368421030609418,0.6948840607475743,0.6045694147225886,0.8418687380939344,0.42499994687500664,0.3868225251134695,0.8384539207848372,0.7146778471306408,0.8040089080890802,0.6492374680520155,0.8185133724619331,0.8353324071173986,0.8954918027689596,0.8257538299236854,0.7352537715703961,0.6892778978352782,0.832871834619391,0.8172978484716021,0.6150306701301329,0.8427030088560449,0.2903225338189461,0.41457489542854337,0.0,0.0,0.0,0.3747276647633152,0.0,0.0,0.0,0.0,0.0,0.01611851283482143,0.770510313914006,-0.30502358078956604,-0.07974277436733246,0.06480908393859863
p_106,0.9698621702648017,0.796641039080209,0.6700109335338287,0.8821432505669975,0.3593556337130653,0.7677092028412413,0.8158916511285789,0.7870761010482905,0.8048350531291425,0.556260519802848,0.6305285851388117,0.8224254070682738,0.7323065626470361,0.8280494989766731,0.7986750845681865,0.7801544837190895,0.7372218859373966,0.5131414203611837,0.8027893521534235,0.35294110726644956,0.3388658344476775,0.7916311592857502,0.6609601642709898,0.8850976207357071,0.3978638131126327,0.7237912038288469,0.7913494850695093,0.7904570881502918,0.7538080969225256,0.538765431433623,0.6150420568653091,0.8178224160510499,0.7258112511884154,0.5395095318845637,0.8149339042381798,0.0,0.41599999778133334,0.0,0.021403091303173707,0.0,0.38373983115870197,0.0,0.0,0.0,0.0,0.0,0.016447521391369048,0.7292351440536412,-0.3044044077396393,-0.07166659086942673,0.0744621753692627
p_107,0.9755942343109162,0.8464179161905858,0.7375001025321436,0.8928964754636232,0.37722419481347336,0.8045640050570316,0.8377554782944331,0.8671065028180371,0.8461719107020058,0.7480960177883968,0.7202797184808198,0.7661927299913399,0.7444976058744077,0.8917647057184256,0.8236189638716628,0.8243727573943466,0.6693711933601867,0.558904104484894,0.8364742826497111,0.5882352446861139,0.455813950838291,0.8322417366213161,0.7271023723199719,0.8868146886876846,0.49594228587969086,0.7839607671184304,0.8508680970426958,0.8317877933837676,0.863885577039469,0.7301249145636439,0.7341417893326918,0.8202685136203243,0.82750582509468,0.664926016841375,0.8408064993070453,0.49462360272864486,0.452261303691826,0.0,0.004987531109881159,0.0,0.39999999506172845,0.0,0.0,0.0,0.0,0.0,0.014216831752232142,0.7831554731616331,-0.3102444112300873,-0.0793643370270729,0.059631168842315674
p_108,0.9709358971470284,0.8358257988383593,0.6977980646032883,0.8481050074805742,0.4486607092783403,0.8032039558031256,0.8348163937943002,0.8694181679070876,0.8292866072224198,0.7014227433077079,0.6732174334260079,0.7575890859762908,0.8011204466832486,0.8878096638234306,0.8090935025120389,0.8090815252603676,0.7428189687948598,0.6909372525876278,0.825571627787614,0.7628865586140949,0.2919310943614588,0.8214186978424005,0.6780646172477711,0.8528080570836948,0.5056994766248759,0.838039866877619,0.8647941515413112,0.8875162543955807,0.8602751976056884,0.7276179049484234,0.643596985302267,0.8250091802928671,0.822370039856196,0.7093292158108773,0.8504894963877108,0.21874996582031783,0.37762237468824883,0.0,0.00865800853307347,0.0,0.47922437009384533,0.0,0.0,0.0,0.0,0.0,0.013970656622023809,0.7689244303883985,-0.3110925257205963,-0.07902536541223526,0.058997273445129395
p_109,0.974353503694757,0.8461481072391387,0.7153950508770801,0.7945294265008236,0.4888366570054447,0.8140747427065699,0.8402184068979845,0.8787895577903955,0.8261559096911603,0.6656128141367765,0.5847893099054745,0.8572208548806419,0.8550827413060488,0.8669422971657482,0.8536302024650241,0.833808165161899,0.7138763785760278,0.6162361566767882,0.8378503368440937,0.7663550685649468,0.36215665959148874,0.8470882319601483,0.722282036371433,0.8487308331086646,0.492890990588711,0.8256614927344681,0.860853383940762,0.8506112464238318,0.8354129520672455,0.7400477699641245,0.6716452726449352,0.8469151782009849,0.8376869818314647,0.6892400249116627,0.8429878040748973,0.3846153353057262,0.5031013059744913,0.0,0.00486618000919562,0.0,0.27827827549270995,0.0,0.0,0.0,0.0,0.0,0.015009271530877976,0.7793101817011275,-0.2838888466358185,-0.08107122778892517,0.05817896127700806
p_110,0.9794043906225971,0.8349154147331598,0.7542391259417314,0.8563678156982217,0.40449437552978534,0.7919644362185683,0.8478947946430019,0.8693868961671117,0.8479395747551488,0.6401225107852522,0.6355437648924568,0.6341161889115192,0.601398599395942,0.8840455676225165,0.8274967565634492,0.8089053781900202,0.6255060697089774,0.5946337882912706,0.8453551402689009,0.5901638376780594,0.39999999641255607,0.8323133742516428,0.7536587853473034,0.8582686153162011,0.46640315591036685,0.808528335142362,0.8570068494395442,0.872593244101335,0.8645533131982567,0.7084127985712939,0.7427645271063568,0.8154402886857255,0.8179693564841096,0.6382085329726485,0.8415545582571426,0.46153841081995484,0.43389334964285353,0.0,0.004369992684850745,0.0,0.27526881424442134,0.0,0.0,0.0,0.0,0.0,0.011689104352678571,0.7637385142150888,-0.2965007424354553,-0.06963904201984406,0.06203490495681763
p_111,0.97315363789178,0.8032220706202001,0.7032531946589667,0.8579658965488242,0.2951807184460735,0.7908589102181651,0.7732710081254103,0.8428048137923575,0.8042713557735285,0.5452894431949041,0.6755952364196547,0.734798532106965,0.83420530248204,0.8185213112107218,0.8305597571571863,0.7747957970396855,0.6693851923795947,0.4742647015233024,0.8136008280930576,0.3043477599244,0.3992773224997532,0.7786827733362467,0.6692274586863497,0.8675684986784558,0.258780032185212,0.7665798434992758,0.7738410884900032,0.8463359699449466,0.7601484565528318,0.6018927438465902,0.734758153577597,0.8270009635226606,0.7828106829767402,0.6691842849759495,0.8479548652111379,0.0540540394448542,0.3660589034638226,0.0,0.0030165912063862565,0.0,0.008230452505546245,0.0,0.0,0.0,0.0,0.0,0.016875494094122024,0.743151212470256,-0.2912275791168213,-0.07036788761615753,0.07302707433700562
p_112,0.9788628663162184,0.8539746954310161,0.7494282801060285,0.8706978508886205,0.42007925468851715,0.8204877203752949,0.8368603471006496,0.8853569562869427,0.8342747255927476,0.6546294345426943,0.638956015855592,0.8082827532728213,0.8345553062885634,0.887143061973177,0.8129123938555352,0.7853061203120921,0.7249357303183299,0.6027397211705099,0.8438317912721761,0.15384613017751841,0.4288164628746444,0.851976745244295,0.7497803296243885,0.8614691089051211,0.4444444396500061,0.8412440489063986,0.8528929249910496,0.8605807792606125,0.8153153143488439,0.6758294849395152,0.7013407288457219,0.8374875365528539,0.8312225359751291,0.647527905522106,0.8648550716803849,0.327868798710033,0.4685792317719998,0.0,0.002534854213753432,0.0,0.2525107567788988,0.0,0.0,0.0,0.0,0.0,0.009639049711681547,0.7827674495797747,-0.2962808310985565,-0.08032970875501633,0.055163681507110596
